Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
20,8/3/2012,74.73,3.654,31549.63,83.64,40.76,25656.34,3188.65,214.7433514,7.28,FALSE
20,8/10/2012,75.4,3.722,16845.14,156.18,12.47,6921.28,6346.44,214.7484595,7.28,FALSE
20,8/17/2012,69.57,3.807,3008.99,99.68,1.12,2535.66,2831.84,214.825578,7.28,FALSE
20,8/24/2012,68.27,3.834,6125.02,53.4,84.62,9638.85,8710.31,214.9567044,7.28,FALSE
20,8/31/2012,72.66,3.867,19058.96,32.04,125.49,9015.83,4449.08,215.0878309,7.28,FALSE
20,9/7/2012,76.36,3.911,11783.56,-0.99,83.85,1938.4,3708.67,215.2189573,7.28,TRUE
20,9/14/2012,64.84,3.948,10404.97,NA,40.11,1481.31,8655.59,215.3583757,7.28,FALSE
20,9/21/2012,60.94,4.038,8475.15,168.56,49.78,1727.92,9072.77,215.5475459,7.28,FALSE
20,9/28/2012,58.65,3.997,6245.6,52.64,21.5,3301.81,7195.56,215.7367162,7.28,FALSE
20,10/5/2012,60.77,3.985,5800.66,NA,33.68,4286.15,3224.25,215.9258865,7.293,FALSE
20,10/12/2012,47.2,4,2449.31,NA,35.08,1019.9,9743.56,216.1150568,7.293,FALSE
20,10/19/2012,56.26,3.969,4174.31,NA,15.84,838.05,3838.56,216.1464699,7.293,FALSE
20,10/26/2012,60.04,3.882,10813.19,22.33,102.91,867.39,1671.76,216.1515902,7.293,FALSE
21,2/5/2010,39.05,2.572,NA,NA,NA,NA,NA,210.7526053,8.324,FALSE
21,2/12/2010,37.77,2.548,NA,NA,NA,NA,NA,210.8979935,8.324,TRUE
21,2/19/2010,39.75,2.514,NA,NA,NA,NA,NA,210.9451605,8.324,FALSE
21,2/26/2010,45.31,2.561,NA,NA,NA,NA,NA,210.9759573,8.324,FALSE
21,3/5/2010,48.61,2.625,NA,NA,NA,NA,NA,211.0067542,8.324,FALSE
21,3/12/2010,57.1,2.667,NA,NA,NA,NA,NA,211.037551,8.324,FALSE
21,3/19/2010,54.68,2.72,NA,NA,NA,NA,NA,210.8733316,8.324,FALSE
21,3/26/2010,51.66,2.732,NA,NA,NA,NA,NA,210.6766095,8.324,FALSE
21,4/2/2010,64.12,2.719,NA,NA,NA,NA,NA,210.4798874,8.2,FALSE
21,4/9/2010,65.74,2.77,NA,NA,NA,NA,NA,210.2831653,8.2,FALSE
21,4/16/2010,67.87,2.808,NA,NA,NA,NA,NA,210.1495463,8.2,FALSE
21,4/23/2010,64.21,2.795,NA,NA,NA,NA,NA,210.1000648,8.2,FALSE
21,4/30/2010,66.93,2.78,NA,NA,NA,NA,NA,210.0505833,8.2,FALSE
21,5/7/2010,70.87,2.835,NA,NA,NA,NA,NA,210.0011018,8.2,FALSE
21,5/14/2010,73.08,2.854,NA,NA,NA,NA,NA,209.9984585,8.2,FALSE
21,5/21/2010,74.24,2.826,NA,NA,NA,NA,NA,210.2768443,8.2,FALSE
21,5/28/2010,80.94,2.759,NA,NA,NA,NA,NA,210.5552301,8.2,FALSE
21,6/4/2010,82.68,2.705,NA,NA,NA,NA,NA,210.833616,8.2,FALSE
21,6/11/2010,83.51,2.668,NA,NA,NA,NA,NA,211.1120018,8.2,FALSE
21,6/18/2010,86.18,2.637,NA,NA,NA,NA,NA,211.1096543,8.2,FALSE
21,6/25/2010,87.01,2.653,NA,NA,NA,NA,NA,210.9950134,8.2,FALSE
21,7/2/2010,82.29,2.669,NA,NA,NA,NA,NA,210.8803726,8.099,FALSE
21,7/9/2010,81.67,2.642,NA,NA,NA,NA,NA,210.7657317,8.099,FALSE
21,7/16/2010,85.61,2.623,NA,NA,NA,NA,NA,210.7577954,8.099,FALSE
21,7/23/2010,87.17,2.608,NA,NA,NA,NA,NA,210.8921319,8.099,FALSE
21,7/30/2010,83.59,2.64,NA,NA,NA,NA,NA,211.0264684,8.099,FALSE
21,8/6/2010,90.3,2.627,NA,NA,NA,NA,NA,211.1608049,8.099,FALSE
21,8/13/2010,89.65,2.692,NA,NA,NA,NA,NA,211.2951413,8.099,FALSE
21,8/20/2010,89.58,2.664,NA,NA,NA,NA,NA,211.2596586,8.099,FALSE
21,8/27/2010,86.2,2.619,NA,NA,NA,NA,NA,211.2241759,8.099,FALSE
21,9/3/2010,82.57,2.577,NA,NA,NA,NA,NA,211.1886931,8.099,FALSE
21,9/10/2010,79.3,2.565,NA,NA,NA,NA,NA,211.1532104,8.099,TRUE
21,9/17/2010,83.03,2.582,NA,NA,NA,NA,NA,211.1806415,8.099,FALSE
21,9/24/2010,80.79,2.624,NA,NA,NA,NA,NA,211.2552578,8.099,FALSE
21,10/1/2010,70.28,2.603,NA,NA,NA,NA,NA,211.3298742,8.163,FALSE
21,10/8/2010,65.76,2.633,NA,NA,NA,NA,NA,211.4044906,8.163,FALSE
21,10/15/2010,68.61,2.72,NA,NA,NA,NA,NA,211.4713286,8.163,FALSE
21,10/22/2010,70.72,2.725,NA,NA,NA,NA,NA,211.5187208,8.163,FALSE
21,10/29/2010,67.51,2.716,NA,NA,NA,NA,NA,211.5661131,8.163,FALSE
21,11/5/2010,58.71,2.689,NA,NA,NA,NA,NA,211.6135053,8.163,FALSE
21,11/12/2010,60.95,2.728,NA,NA,NA,NA,NA,211.6608975,8.163,FALSE
21,11/19/2010,51.71,2.771,NA,NA,NA,NA,NA,211.5470304,8.163,FALSE
21,11/26/2010,62.96,2.735,NA,NA,NA,NA,NA,211.4062867,8.163,TRUE
21,12/3/2010,50.43,2.708,NA,NA,NA,NA,NA,211.265543,8.163,FALSE
21,12/10/2010,46.35,2.843,NA,NA,NA,NA,NA,211.1247993,8.163,FALSE
21,12/17/2010,48.63,2.869,NA,NA,NA,NA,NA,211.0645458,8.163,FALSE
21,12/24/2010,51.29,2.886,NA,NA,NA,NA,NA,211.0646599,8.163,FALSE
21,12/31/2010,47.19,2.943,NA,NA,NA,NA,NA,211.064774,8.163,TRUE
21,1/7/2011,44.24,2.976,NA,NA,NA,NA,NA,211.0648881,8.028,FALSE
21,1/14/2011,34.14,2.983,NA,NA,NA,NA,NA,211.1176713,8.028,FALSE
21,1/21/2011,42.72,3.016,NA,NA,NA,NA,NA,211.4864691,8.028,FALSE
21,1/28/2011,44.04,3.01,NA,NA,NA,NA,NA,211.8552668,8.028,FALSE
21,2/4/2011,36.33,2.989,NA,NA,NA,NA,NA,212.2240646,8.028,FALSE
21,2/11/2011,34.61,3.022,NA,NA,NA,NA,NA,212.5928624,8.028,TRUE
21,2/18/2011,59.87,3.045,NA,NA,NA,NA,NA,212.9033115,8.028,FALSE
21,2/25/2011,61.27,3.065,NA,NA,NA,NA,NA,213.190421,8.028,FALSE
21,3/4/2011,59.52,3.288,NA,NA,NA,NA,NA,213.4775305,8.028,FALSE
21,3/11/2011,54.69,3.459,NA,NA,NA,NA,NA,213.7646401,8.028,FALSE
21,3/18/2011,63.26,3.488,NA,NA,NA,NA,NA,214.0156238,8.028,FALSE
21,3/25/2011,70.33,3.473,NA,NA,NA,NA,NA,214.2521573,8.028,FALSE
21,4/1/2011,56.36,3.524,NA,NA,NA,NA,NA,214.4886908,7.931,FALSE
21,4/8/2011,68.62,3.622,NA,NA,NA,NA,NA,214.7252242,7.931,FALSE
21,4/15/2011,71.01,3.743,NA,NA,NA,NA,NA,214.9420631,7.931,FALSE
21,4/22/2011,70.79,3.807,NA,NA,NA,NA,NA,215.1096657,7.931,FALSE
21,4/29/2011,70.19,3.81,NA,NA,NA,NA,NA,215.2772683,7.931,FALSE
21,5/6/2011,61.87,3.906,NA,NA,NA,NA,NA,215.4448709,7.931,FALSE
21,5/13/2011,75.04,3.899,NA,NA,NA,NA,NA,215.6124735,7.931,FALSE
21,5/20/2011,68.36,3.907,NA,NA,NA,NA,NA,215.3834778,7.931,FALSE
21,5/27/2011,76.86,3.786,NA,NA,NA,NA,NA,215.1544822,7.931,FALSE
21,6/3/2011,83.82,3.699,NA,NA,NA,NA,NA,214.9254865,7.931,FALSE
21,6/10/2011,84.71,3.648,NA,NA,NA,NA,NA,214.6964908,7.931,FALSE
21,6/17/2011,87.54,3.637,NA,NA,NA,NA,NA,214.6513538,7.931,FALSE
21,6/24/2011,85.72,3.594,NA,NA,NA,NA,NA,214.7441108,7.931,FALSE
21,7/1/2011,87.57,3.524,NA,NA,NA,NA,NA,214.8368678,7.852,FALSE
21,7/8/2011,89.16,3.48,NA,NA,NA,NA,NA,214.9296249,7.852,FALSE
21,7/15/2011,91.05,3.575,NA,NA,NA,NA,NA,215.0134426,7.852,FALSE
21,7/22/2011,90.27,3.651,NA,NA,NA,NA,NA,215.0749122,7.852,FALSE
21,7/29/2011,91.56,3.682,NA,NA,NA,NA,NA,215.1363819,7.852,FALSE
21,8/5/2011,94.22,3.684,NA,NA,NA,NA,NA,215.1978515,7.852,FALSE
21,8/12/2011,92.32,3.638,NA,NA,NA,NA,NA,215.2593211,7.852,FALSE
21,8/19/2011,90.11,3.554,NA,NA,NA,NA,NA,215.3229307,7.852,FALSE
21,8/26/2011,92.07,3.523,NA,NA,NA,NA,NA,215.386897,7.852,FALSE
21,9/2/2011,91.94,3.533,NA,NA,NA,NA,NA,215.4508632,7.852,FALSE
21,9/9/2011,78.87,3.546,NA,NA,NA,NA,NA,215.5148295,7.852,TRUE
21,9/16/2011,80.62,3.526,NA,NA,NA,NA,NA,215.6944378,7.852,FALSE
21,9/23/2011,75.68,3.467,NA,NA,NA,NA,NA,216.0282356,7.852,FALSE
21,9/30/2011,78.91,3.355,NA,NA,NA,NA,NA,216.3620333,7.852,FALSE
21,10/7/2011,71.64,3.285,NA,NA,NA,NA,NA,216.6958311,7.441,FALSE
21,10/14/2011,69.79,3.274,NA,NA,NA,NA,NA,217.0048261,7.441,FALSE
21,10/21/2011,65.16,3.353,NA,NA,NA,NA,NA,217.1650042,7.441,FALSE
21,10/28/2011,65.46,3.372,NA,NA,NA,NA,NA,217.3251824,7.441,FALSE
21,11/4/2011,56.01,3.332,NA,NA,NA,NA,NA,217.4853605,7.441,FALSE
21,11/11/2011,59.8,3.297,5522.33,7898.33,11.1,2489.99,7562.52,217.6455387,7.441,FALSE
21,11/18/2011,61.9,3.308,8864.34,545.17,58.71,747.43,4961.44,217.8670218,7.441,FALSE
21,11/25/2011,56.43,3.236,233.85,206.36,40561.8,319.19,170.64,218.1130269,7.441,TRUE
21,12/2/2011,48.72,3.172,3389.1,43,1258.32,325.35,8623.67,218.3590319,7.441,FALSE
21,12/9/2011,41.44,3.158,6862.3,19,330.9,4746.58,17822.36,218.605037,7.441,FALSE
21,12/16/2011,50.56,3.159,1846.83,65.06,163.18,393.58,2731.41,218.8217928,7.441,FALSE
21,12/23/2011,46.54,3.112,759.8,6.92,577.46,29.81,2830.92,218.9995495,7.441,FALSE
21,12/30/2011,45.16,3.129,2880.59,32642.96,124.32,419.61,3010.84,219.1773063,7.441,TRUE
21,1/6/2012,48.1,3.157,2211.62,28369.34,7.74,753.62,3371.85,219.355063,7.057,FALSE
21,1/13/2012,45,3.261,4873.12,13367.98,0.46,396.66,1861.16,219.5328198,7.057,FALSE
21,1/20/2012,52.21,3.268,4436,1092.91,3.46,387.92,3943.31,219.6258417,7.057,FALSE
21,1/27/2012,50.79,3.29,714.08,602.88,NA,18.42,2562.85,219.7188636,7.057,FALSE
21,2/3/2012,55.83,3.36,24617.88,1598.17,41.45,25134.87,3110.22,219.8118854,7.057,FALSE
21,2/10/2012,46.52,3.409,26115.19,3985.95,13.1,16646.38,7628.83,219.9049073,7.057,TRUE
21,2/17/2012,45.03,3.51,12365.91,7922.13,1.38,7862.71,5348.94,220.0651993,7.057,FALSE
21,2/24/2012,54.81,3.555,7012.83,5600.94,0.5,2229.25,4606.24,220.275944,7.057,FALSE
21,3/2/2012,59.3,3.63,14017.62,1076.98,7.07,8891.83,3182.63,220.4866886,7.057,FALSE
21,3/9/2012,57.16,3.669,7379.46,190.49,4.79,479.87,7489.48,220.6974332,7.057,FALSE
21,3/16/2012,63.39,3.734,6510.79,158.12,5.86,2972.55,6576.96,220.8498468,7.057,FALSE
21,3/23/2012,62.96,3.787,4713.76,155.09,2.38,534.23,4878.22,220.9244858,7.057,FALSE
21,3/30/2012,67.87,3.845,12592.65,180.02,NA,1101.6,11593.14,220.9991248,7.057,FALSE
21,4/6/2012,69.02,3.891,14207.85,NA,6.99,3662.26,1615.27,221.0737638,6.891,FALSE
21,4/13/2012,69.03,3.891,6932.19,4118.13,2.79,983.98,1285.54,221.1484028,6.891,FALSE
21,4/20/2012,66.97,3.877,3738.69,3287.37,0.77,894.38,2882.6,221.2021074,6.891,FALSE
21,4/27/2012,69.21,3.814,2262.49,4.23,2.77,14,2289.63,221.255812,6.891,FALSE
21,5/4/2012,77.53,3.749,14858.74,NA,8.12,4179.63,3281.61,221.3095166,6.891,FALSE
21,5/11/2012,74.14,3.688,9252.47,NA,5.16,2908.8,2619.09,221.3632212,6.891,FALSE
21,5/18/2012,72.42,3.63,4088.63,NA,28.62,1397.46,2772.05,221.380331,6.891,FALSE
21,5/25/2012,79.49,3.561,7790.27,NA,508.5,1575.99,4490.59,221.3828029,6.891,FALSE
21,6/1/2012,79.24,3.501,11678.88,NA,60.71,3660.14,3630.08,221.3852748,6.891,FALSE
21,6/8/2012,79.47,3.452,7055.91,10.8,93.05,751.89,4570.78,221.3877467,6.891,FALSE
21,6/15/2012,81.51,3.393,6177.81,61.6,0.75,2970.97,3281.16,221.4009901,6.891,FALSE
21,6/22/2012,81.78,3.346,7545.68,79.95,0.51,3498.46,7223.83,221.4411622,6.891,FALSE
21,6/29/2012,88.05,3.286,5130.81,38.3,NA,1849.32,3879.62,221.4813343,6.891,FALSE
21,7/6/2012,85.26,3.227,6607.09,63.2,37.39,3667.62,3438.32,221.5215064,6.565,FALSE
21,7/13/2012,82.51,3.256,5088.14,17.8,2.16,2908.11,1533.27,221.5616784,6.565,FALSE
21,7/20/2012,84.25,3.311,4773.73,57.8,10.12,3554.45,4341.89,221.5701123,6.565,FALSE
21,7/27/2012,88.09,3.407,7903.89,12.92,3.43,10055.75,4183.82,221.5785461,6.565,FALSE
21,8/3/2012,91.57,3.417,41897.36,26.8,5.27,18198.04,5735.86,221.5869799,6.565,FALSE
21,8/10/2012,89.57,3.494,8467.09,27.6,7.17,4045.91,4196.28,221.5954138,6.565,FALSE
21,8/17/2012,85.55,3.571,3036.2,15.6,50,3128.07,1844.7,221.6751459,6.565,FALSE
21,8/24/2012,77.72,3.62,6291.49,3,0,5817.38,6514.73,221.8083518,6.565,FALSE
21,8/31/2012,83.58,3.638,20597.87,43.8,29.1,9935.11,3004.08,221.9415576,6.565,FALSE
21,9/7/2012,88.4,3.73,10259.59,20,8.12,2815.73,2279.98,222.0747635,6.565,TRUE
21,9/14/2012,76.1,3.717,6761.03,NA,9.73,1332.23,3359.45,222.2174395,6.565,FALSE
21,9/21/2012,71.54,3.721,9104,33.73,12.28,1675.24,8387.92,222.4169362,6.565,FALSE
21,9/28/2012,80.38,3.666,5955.46,4.91,NA,1458.77,7206.16,222.6164329,6.565,FALSE
21,10/5/2012,70.28,3.617,7818.46,NA,21.03,4198.54,4532.58,222.8159296,6.17,FALSE
21,10/12/2012,61.53,3.601,4007.81,NA,15.79,610.52,3714.75,223.0154263,6.17,FALSE
21,10/19/2012,68.52,3.594,1144.77,NA,5.62,724.63,7812.29,223.0598077,6.17,FALSE
21,10/26/2012,70.5,3.506,7477.8,24.95,206.5,754.69,2667.13,223.0783366,6.17,FALSE
22,2/5/2010,24.36,2.788,NA,NA,NA,NA,NA,135.3524608,8.283,FALSE
22,2/12/2010,28.14,2.771,NA,NA,NA,NA,NA,135.4113076,8.283,TRUE
22,2/19/2010,31.96,2.747,NA,NA,NA,NA,NA,135.4657781,8.283,FALSE
22,2/26/2010,35.98,2.753,NA,NA,NA,NA,NA,135.5195191,8.283,FALSE
22,3/5/2010,36.82,2.766,NA,NA,NA,NA,NA,135.5732602,8.283,FALSE
22,3/12/2010,43.43,2.805,NA,NA,NA,NA,NA,135.6270013,8.283,FALSE
22,3/19/2010,46.03,2.834,NA,NA,NA,NA,NA,135.6682247,8.283,FALSE
22,3/26/2010,48.56,2.831,NA,NA,NA,NA,NA,135.7073618,8.283,FALSE
22,4/2/2010,44.96,2.826,NA,NA,NA,NA,NA,135.7464988,8.348,FALSE
22,4/9/2010,57.06,2.849,NA,NA,NA,NA,NA,135.7856359,8.348,FALSE
22,4/16/2010,51.14,2.885,NA,NA,NA,NA,NA,135.82725,8.348,FALSE
22,4/23/2010,51.04,2.895,NA,NA,NA,NA,NA,135.8721667,8.348,FALSE
22,4/30/2010,50.96,2.935,NA,NA,NA,NA,NA,135.9170833,8.348,FALSE
22,5/7/2010,63.81,2.981,NA,NA,NA,NA,NA,135.962,8.348,FALSE
22,5/14/2010,50.99,2.983,NA,NA,NA,NA,NA,136.010394,8.348,FALSE
22,5/21/2010,59.99,2.961,NA,NA,NA,NA,NA,136.0796521,8.348,FALSE
22,5/28/2010,65.64,2.906,NA,NA,NA,NA,NA,136.1489101,8.348,FALSE
22,6/4/2010,69.49,2.857,NA,NA,NA,NA,NA,136.2181682,8.348,FALSE
22,6/11/2010,65.01,2.83,NA,NA,NA,NA,NA,136.2874263,8.348,FALSE
22,6/18/2010,67.13,2.805,NA,NA,NA,NA,NA,136.3243393,8.348,FALSE
22,6/25/2010,74.37,2.81,NA,NA,NA,NA,NA,136.3483143,8.348,FALSE
22,7/2/2010,72.88,2.815,NA,NA,NA,NA,NA,136.3722893,8.433,FALSE
22,7/9/2010,79.22,2.806,NA,NA,NA,NA,NA,136.3962643,8.433,FALSE
22,7/16/2010,76.3,2.796,NA,NA,NA,NA,NA,136.4179827,8.433,FALSE
22,7/23/2010,76.91,2.784,NA,NA,NA,NA,NA,136.4366924,8.433,FALSE
22,7/30/2010,76.35,2.792,NA,NA,NA,NA,NA,136.4554021,8.433,FALSE
22,8/6/2010,74.37,2.792,NA,NA,NA,NA,NA,136.4741118,8.433,FALSE
22,8/13/2010,74.75,2.81,NA,NA,NA,NA,NA,136.4928214,8.433,FALSE
22,8/20/2010,73.21,2.796,NA,NA,NA,NA,NA,136.5249182,8.433,FALSE
22,8/27/2010,68.99,2.77,NA,NA,NA,NA,NA,136.557015,8.433,FALSE
22,9/3/2010,75.85,2.735,NA,NA,NA,NA,NA,136.5891118,8.433,FALSE
22,9/10/2010,68.6,2.717,NA,NA,NA,NA,NA,136.6212085,8.433,TRUE
22,9/17/2010,62.49,2.716,NA,NA,NA,NA,NA,136.6338071,8.433,FALSE
22,9/24/2010,65.14,2.718,NA,NA,NA,NA,NA,136.6317821,8.433,FALSE
22,10/1/2010,69.31,2.717,NA,NA,NA,NA,NA,136.6297571,8.572,FALSE
22,10/8/2010,56.32,2.776,NA,NA,NA,NA,NA,136.6277321,8.572,FALSE
22,10/15/2010,55.23,2.878,NA,NA,NA,NA,NA,136.6401935,8.572,FALSE
22,10/22/2010,50.24,2.919,NA,NA,NA,NA,NA,136.688871,8.572,FALSE
22,10/29/2010,57.73,2.938,NA,NA,NA,NA,NA,136.7375484,8.572,FALSE
22,11/5/2010,44.34,2.938,NA,NA,NA,NA,NA,136.7862258,8.572,FALSE
22,11/12/2010,44.42,2.961,NA,NA,NA,NA,NA,136.8349032,8.572,FALSE
22,11/19/2010,48.62,3.03,NA,NA,NA,NA,NA,136.7715714,8.572,FALSE
22,11/26/2010,44.61,3.07,NA,NA,NA,NA,NA,136.6895714,8.572,TRUE
22,12/3/2010,39.42,3.065,NA,NA,NA,NA,NA,136.6075714,8.572,FALSE
22,12/10/2010,28.43,3.132,NA,NA,NA,NA,NA,136.5255714,8.572,FALSE
22,12/17/2010,30.46,3.139,NA,NA,NA,NA,NA,136.5292811,8.572,FALSE
22,12/24/2010,29.76,3.15,NA,NA,NA,NA,NA,136.597273,8.572,FALSE
22,12/31/2010,28.49,3.177,NA,NA,NA,NA,NA,136.665265,8.572,TRUE
22,1/7/2011,32.56,3.193,NA,NA,NA,NA,NA,136.7332569,8.458,FALSE
22,1/14/2011,24.76,3.215,NA,NA,NA,NA,NA,136.803477,8.458,FALSE
22,1/21/2011,26.8,3.232,NA,NA,NA,NA,NA,136.8870657,8.458,FALSE
22,1/28/2011,20.61,3.243,NA,NA,NA,NA,NA,136.9706544,8.458,FALSE
22,2/4/2011,26.39,3.24,NA,NA,NA,NA,NA,137.0542431,8.458,FALSE
22,2/11/2011,28.89,3.255,NA,NA,NA,NA,NA,137.1378318,8.458,TRUE
22,2/18/2011,35.34,3.263,NA,NA,NA,NA,NA,137.2511849,8.458,FALSE
22,2/25/2011,30.23,3.281,NA,NA,NA,NA,NA,137.3764439,8.458,FALSE
22,3/4/2011,33.52,3.437,NA,NA,NA,NA,NA,137.5017028,8.458,FALSE
22,3/11/2011,41.42,3.6,NA,NA,NA,NA,NA,137.6269617,8.458,FALSE
22,3/18/2011,43.38,3.634,NA,NA,NA,NA,NA,137.7398929,8.458,FALSE
22,3/25/2011,38.77,3.624,NA,NA,NA,NA,NA,137.8478929,8.458,FALSE
22,4/1/2011,36.04,3.638,NA,NA,NA,NA,NA,137.9558929,8.252,FALSE
22,4/8/2011,44.42,3.72,NA,NA,NA,NA,NA,138.0638929,8.252,FALSE
22,4/15/2011,48.88,3.823,NA,NA,NA,NA,NA,138.1646952,8.252,FALSE
22,4/22/2011,47.76,3.919,NA,NA,NA,NA,NA,138.2475036,8.252,FALSE
22,4/29/2011,57.2,3.988,NA,NA,NA,NA,NA,138.3303119,8.252,FALSE
22,5/6/2011,53.63,4.078,NA,NA,NA,NA,NA,138.4131202,8.252,FALSE
22,5/13/2011,57.71,4.095,NA,NA,NA,NA,NA,138.4959286,8.252,FALSE
22,5/20/2011,58.56,4.101,NA,NA,NA,NA,NA,138.587106,8.252,FALSE
22,5/27/2011,62.59,4.034,NA,NA,NA,NA,NA,138.6782834,8.252,FALSE
22,6/3/2011,70.09,3.973,NA,NA,NA,NA,NA,138.7694608,8.252,FALSE
22,6/10/2011,69.53,3.924,NA,NA,NA,NA,NA,138.8606382,8.252,FALSE
22,6/17/2011,63.97,3.873,NA,NA,NA,NA,NA,139.0028333,8.252,FALSE
22,6/24/2011,68.53,3.851,NA,NA,NA,NA,NA,139.1832917,8.252,FALSE
22,7/1/2011,70.8,3.815,NA,NA,NA,NA,NA,139.36375,8.023,FALSE
22,7/8/2011,74.22,3.784,NA,NA,NA,NA,NA,139.5442083,8.023,FALSE
22,7/15/2011,75.2,3.827,NA,NA,NA,NA,NA,139.7006325,8.023,FALSE
22,7/22/2011,77.79,3.882,NA,NA,NA,NA,NA,139.7969712,8.023,FALSE
22,7/29/2011,75.32,3.898,NA,NA,NA,NA,NA,139.8933099,8.023,FALSE
22,8/5/2011,75.33,3.903,NA,NA,NA,NA,NA,139.9896486,8.023,FALSE
22,8/12/2011,74.69,3.88,NA,NA,NA,NA,NA,140.0859873,8.023,FALSE
22,8/19/2011,71.3,3.82,NA,NA,NA,NA,NA,140.1289205,8.023,FALSE
22,8/26/2011,72.22,3.796,NA,NA,NA,NA,NA,140.1629528,8.023,FALSE
22,9/2/2011,69.16,3.784,NA,NA,NA,NA,NA,140.196985,8.023,FALSE
22,9/9/2011,69.14,3.809,NA,NA,NA,NA,NA,140.2310173,8.023,TRUE
22,9/16/2011,68.08,3.809,NA,NA,NA,NA,NA,140.2735,8.023,FALSE
22,9/23/2011,62.36,3.758,NA,NA,NA,NA,NA,140.32725,8.023,FALSE
22,9/30/2011,69.78,3.684,NA,NA,NA,NA,NA,140.381,8.023,FALSE
22,10/7/2011,56.44,3.633,NA,NA,NA,NA,NA,140.43475,7.706,FALSE
22,10/14/2011,62.63,3.583,NA,NA,NA,NA,NA,140.4784194,7.706,FALSE
22,10/21/2011,59.3,3.618,NA,NA,NA,NA,NA,140.4616048,7.706,FALSE
22,10/28/2011,49.31,3.604,NA,NA,NA,NA,NA,140.4447903,7.706,FALSE
22,11/4/2011,42.81,3.586,NA,NA,NA,NA,NA,140.4279758,7.706,FALSE
22,11/11/2011,47.8,3.57,12691.27,16756.86,435.92,3159.94,6275.41,140.4111613,7.706,FALSE
22,11/18/2011,50.62,3.571,16544.63,659.84,88.86,747.89,6846.81,140.4127857,7.706,FALSE
22,11/25/2011,46.28,3.536,1649.31,NA,70087.94,7.5,5266.9,140.4217857,7.706,TRUE
22,12/2/2011,49.11,3.501,10739.64,NA,926.79,3397.08,29944.71,140.4307857,7.706,FALSE
22,12/9/2011,45.35,3.47,3311.44,NA,125.93,2499.81,16837.64,140.4397857,7.706,FALSE
22,12/16/2011,39.11,3.445,5083.51,NA,463.79,423.22,4590.08,140.4700795,7.706,FALSE
22,12/23/2011,39.83,3.413,963.24,5.39,936.62,5,4250.08,140.528765,7.706,FALSE
22,12/30/2011,36.28,3.402,6840.65,55072.53,35.75,388.44,5826.4,140.5874505,7.706,TRUE
22,1/6/2012,34.61,3.439,5803.25,34453.8,22.94,1777.64,8239.01,140.6461359,7.503,FALSE
22,1/13/2012,39,3.523,2325.12,19455.8,6.06,520.21,5824.45,140.7048214,7.503,FALSE
22,1/20/2012,29.16,3.542,1697.47,7401.88,2.73,1934.2,7147.3,140.8086118,7.503,FALSE
22,1/27/2012,35.68,3.568,1048.86,4022.06,NA,9.88,2507.98,140.9124021,7.503,FALSE
22,2/3/2012,40.58,3.633,88646.76,5196.77,27.71,57815.43,8823.94,141.0161924,7.503,FALSE
22,2/10/2012,35.68,3.655,10155.75,6392.28,3.34,9811.63,5448.98,141.1199827,7.503,TRUE
22,2/17/2012,36.25,3.703,14910.44,10572.12,2,10409.34,5499.8,141.2140357,7.503,FALSE
22,2/24/2012,39,3.751,10045.03,7913.38,NA,8695.83,3361.36,141.3007857,7.503,FALSE
22,3/2/2012,37.47,3.827,28298.18,3333.76,89.58,25615.48,3141.76,141.3875357,7.503,FALSE
22,3/9/2012,41.72,3.876,7634.61,348.71,0.5,1351.75,5563.8,141.4742857,7.503,FALSE
22,3/16/2012,46.06,3.867,8463.01,51.31,11.36,3719.23,4895.18,141.55478,7.503,FALSE
22,3/23/2012,54.68,3.889,5667.37,96.9,8.73,511.14,2598.98,141.6269332,7.503,FALSE
22,3/30/2012,46.4,3.921,11628.21,29.6,3.59,1653.46,3327.97,141.6990864,7.503,FALSE
22,4/6/2012,46.38,3.957,8593.09,NA,17.67,1946.99,5729.6,141.7712396,7.671,FALSE
22,4/13/2012,49.89,4.025,5981.5,10877.85,9.5,1633.96,1932.86,141.8433929,7.671,FALSE
22,4/20/2012,58.81,4.046,7200.16,6519.27,14.55,54.25,3897.67,141.9015262,7.671,FALSE
22,4/27/2012,51.42,4.023,2573.49,0.18,6.31,247.76,2140.08,141.9596595,7.671,FALSE
22,5/4/2012,50.75,3.991,21823.53,NA,37.87,6586.49,1565.11,142.0177929,7.671,FALSE
22,5/11/2012,56.72,3.947,16294.31,NA,100.09,3370.19,3482.48,142.0759262,7.671,FALSE
22,5/18/2012,61.9,3.899,10611.25,NA,51.9,1482.63,2464.02,142.0970115,7.671,FALSE
22,5/25/2012,62.39,3.85,9329.34,NA,309.12,1369.3,2638.03,142.1032776,7.671,FALSE
22,6/1/2012,70.01,3.798,16432.28,7.6,73.36,3723.8,3331.57,142.1095438,7.671,FALSE
22,6/8/2012,61.71,3.746,18261.32,142.4,19.79,3041.13,4316.44,142.1158099,7.671,FALSE
22,6/15/2012,66.56,3.683,9564.7,193.9,9.06,3070.27,2588.53,142.1292548,7.671,FALSE
22,6/22/2012,70.61,3.629,8154.53,387.4,NA,2396.96,3938.83,142.1606464,7.671,FALSE
